2022/02/07 12:24:29,秋学期,ジェンダー・スタディーズII（文学を視座にして）,金井景子,教育学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,課題(問題演習や小レポートなど),ふつう,期末レポート,ふつう,なし,面白いです！
2022/02/22 20:50:32,その他（クォーター科目など）,システム論,橋本敬,人間科学部,2,2,1（難しい、つまらない）,2,リアクションペーパー,楽,期末レポート,ふつう,なし,最終レポートはグループでまとめたものをワードにして個人で書くというもの。
2022/02/18 13:02:32,通年,スペイン語の基礎,金澤直也,教育学部,5,3,3,1（難しい、つまらない）,"課題(問題演習や小レポートなど), 小テスト",ふつう,オンラインテスト,楽,なし,びっくりするくらい面白くなかった。
2022/02/18 12:48:25,春学期,スペイン語演習I１（文化の諸相）,阿由葉恵利子,教育学部,5,3,3,2,"課題(問題演習や小レポートなど), 小テスト",ふつう,オンラインテスト,ふつう,あり,ちゃんと出席し課題を出せば順当に成績を取得できるはずです。ただ、全然面白くないです。
2022/02/16 16:27:03,通年,スペイン語基礎 I 05,櫻井道子,人間科学部,1,1（難しい、つまらない）,1（難しい、つまらない）,1（難しい、つまらない）,課題(問題演習や小レポートなど),きつい,オンラインテスト,ふつう,あり,5欠でも単位を取得していた友人がいたため、試験で点数を取れれば単位は取れる模様。(実際に先生もたくさん欠席した方はテスト頑張ってくださいと言っていた)\nテストは基本的に教科書の問題と授業中の補足を抜粋した感じだったので教科書が完璧であれば点数は取れる。\n授業自体はマニアックな雑学が多く、興味ある人は面白いかもしれないが私はつまらなく感じた。ヒステリックおばさん先生です。
2022/02/14 23:54:52,春学期,スペイン語初級IA,那須まどり,創造理工学部,5,4,3,4,小テスト,きつい,オンラインテスト,きつい,あり,きついけれど、授業は分かりやすいのでためになりました
2022/02/21 9:27:42,秋学期,スペイン語上級（近現代史を知る）２,四宮瑞枝,文化構想学部,5,4,4,5（易しい、面白い）,課題(問題演習や小レポートなど),ふつう,期末レポート,ふつう,あり,先生がとても気さくで良い人なので楽しい！
2022/02/06 22:56:09,秋学期,スペイン語中上級（作文力をつける）２,四宮瑞枝,文学部,5,4,4,3,課題(問題演習や小レポートなど),ふつう,オンラインテスト,ふつう,あり,作文の課題を毎週きちんとやっとけば、大丈夫
2022/02/10 6:24:30,秋学期,スペイン文化研究,那須まどり,基幹理工学部,5,5（易しい、面白い）,4,5（易しい、面白い）,リアクションペーパー,楽,オンラインテスト,ふつう,あり,スペイン文化研究という名前だが、授業時間の3分の1ほどはスペイン語の授業である。残りの3分の2はスペインの歴史と、スペイン映画から文化を読み解く時間である。先生は優しい。何より楽しそうに授業をするのでこちらも興味が湧いてくる。
2022/02/08 16:43:36,秋学期,スポーツビジネス論（プロスポーツ）,町田光,スポーツ科学部,4,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,"課題(問題演習や小レポートなど), リアクションペーパー",楽,期末レポート,ふつう,あり,深い
2022/02/11 20:34:00,秋学期,スポーツマニュアルセラピー実習　,高橋仁,スポーツ科学部,5,5（易しい、面白い）,5（易しい、面白い）,4,小テスト,楽,ペーパーテスト,楽,あり,実技テストです！かんたん！
2022/02/15 21:42:48,通年,スポーツ教養演習Ⅰ・Ⅱ,秋山圭/劉暢,スポーツ科学部,5,5（易しい、面白い）,3,4,"課題(問題演習や小レポートなど), リアクションペーパー",ふつう,なし,,あり,ちゃんと出席すれば問題なしです
2022/02/11 22:03:53,春学期,セクシュアリティの社会学,大倉韻,文化構想学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,なし,,オンラインテスト,楽,なし,先生が時々毒を吐きながら現代のジェンダーやセクシュアリティにかかわる社会問題について語ってくれる。ジェンダー論の基本からしっかり学べるので今までジェンダー問題に詳しくなかった人でも多角的に「ジェンダー」という概念について学べるだろう。期末テストはレジュメや板書などすべて閲覧OKなのでとても楽。
2022/02/22 20:36:57,春学期,セクシュアリティの社会学,大倉韻,文化構想学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,小テスト,楽,オンラインテスト,楽,あり,毎回の確認テストが2問だけで楽勝。\n時には期末テストのためにMoodleの動作確認をするからと全員に満点を与えた回もあった。\n先生本人が単位はあげたい派と言及していた。\n期末テストは参照可のオンラインテストで9割越え楽勝。\n最終回でこれだけを参照すれば絶対単位とれるという総まとめのレジュメを作成するぐう聖っぷり。
2022/02/23 14:17:04,秋学期,ソシオダイナミクス ２,篠田　徹,社会科学部,3,3,3,1（難しい、つまらない）,なし,,期末レポート,きつい,なし,単位取れてるかはまだ不明。ただ、お題が曖昧かつ量が多いレポートがきつかった。授業は本当につまらない。
2022/02/12 19:29:56,秋学期,ダイナミクス,ジャンネッティニコロ/柳尾朋洋/吉村浩明,基幹理工学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,課題(問題演習や小レポートなど),ふつう,なし,,なし,力学の初歩から入り、多体問題や、電磁気学と剛体力学のアナロジーを学べる。
2022/02/22 20:52:34,春学期,たくましい知性を鍛える,村田信之,グローバルエデュケーションセンター（GEC),5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,なし,,なし,,あり,本当に実りのある授業が受けられます。\n単位はまじで楽ですが、単位がどうこうのレベルの話ではありません。貴方の人生の授業です。
2022/02/14 23:04:16,秋学期,データリテラシー II 01,杉澤武俊,人間科学部,1,1（難しい、つまらない）,1（難しい、つまらない）,1（難しい、つまらない）,"課題(問題演習や小レポートなど), 小テスト",,ペーパーテスト,,あり,くそだる授業
2022/02/15 18:03:36,春学期,デザイン論,加島卓,文化構想学部,5,4,4,4,リアクションペーパー,楽,期末レポート,ふつう,あり,デザインと社会学という視点が新鮮で面白かった。レポートも型が決まっているので書きやすかった。先生が信用できる。
2022/02/22 21:10:36,その他（クォーター科目など）,デザイン論,石井力重,人間科学部,4,4,3,5（易しい、面白い）,なし,,期末レポート,きつい,あり,夏期講習です。二つコースがあって選べて、私はオンデマンドのコースを選びました。最後に100個アイデアを考える課題が出ますが、なんとかなるものです。\n人と協力すると楽しいでしょう。
2022/02/11 23:59:36,秋学期,テレビ史,岡室美奈子,文化構想学部,5,5（易しい、面白い）,4,5（易しい、面白い）,リアクションペーパー,,期末レポート,,あり,内容も面白い上に、最終レポートは400字程度なのでおすすめです！
2022/02/15 22:23:20,秋学期,テレビ文化論,長谷正人,文化構想学部,5,5（易しい、面白い）,4,5（易しい、面白い）,なし,,オンラインテスト,ふつう,あり,出席はオンラインで授業参加するか、授業の録画をあとで見て問題に答えるか。期末テストで高評価狙うならそれまでの授業をちゃんと聞いて理解しておく必要がある。でも先生の雑談のようでちゃんと勉強になる話は面白いので飽きずに聞ける。
2022/02/13 23:33:08,春学期,ドイツ語１基礎 Ａ,千葉清史,社会科学部,4,5（易しい、面白い）,4,4,小テスト,ふつう,ペーパーテスト,ふつう,なし,ノリで行ける。
2022/02/13 23:34:38,春学期,ドイツ語２基礎 Ａ,小山田豊,社会科学部,4,5（易しい、面白い）,4,4,課題(問題演習や小レポートなど),ふつう,ペーパーテスト,ふつう,あり,計画的な試験対策は少し必要です。
2022/02/15 22:14:43,秋学期,ドイツ語II選択Ａ文化地誌 １,山口真人,商学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,リアクションペーパー,ふつう,なし,,あり,出席しとけば単位もらえます。
2022/02/22 21:35:38,春学期,ドイツ語基礎 I 04,長谷川悦朗,人間科学部,4,5（易しい、面白い）,3,3,課題(問題演習や小レポートなど),ふつう,なし,,あり,出席が足りない生徒を救済してくれるので先生は優しいけど、いい成績は取りにくい。小テストが何回かある。
2022/02/12 18:51:25,秋学期,トップスポーツビジネスの最前線（大久保建男スポーツジャーナリズム講座）,平田竹男/中村好男,グローバルエデュケーションセンター（GEC),4,3,3,5（易しい、面白い）,リアクションペーパー,きつい,期末レポート,ふつう,あり,毎週2つ800字のリアぺはけっこう辛い。それに加えて期末にはレポートとテスト両方。ただ五郎丸やレスリング金メダルの須崎由依選手が講演に来てくれて面白い。
2022/02/22 14:25:57,秋学期,トンネル地盤工学,赤木寛一,創造理工学部,5,5（易しい、面白い）,5（易しい、面白い）,2,小テスト,楽,ペーパーテスト,楽,なし,前期の道路アセットマネジメントの続き。コロナで対面試験が中止になり、代わりのレポートもなく単位が配られた
2022/02/20 9:26:12,秋学期,バイオエンジニアリング,岩崎清隆/岩田浩康/梅津信二郎/岡本淳/菅野重樹/高西淳夫,創造理工学部,4,4,3,3,"課題(問題演習や小レポートなど), リアクションペーパー",ふつう,なし,,あり,授業聞いて、課題出すだけ。\nこれだけで単位が来るのはありがたい。\n必要なのは出すこと。以上です。
2022/02/23 16:32:54,秋学期,パフォーマンス・スタディーズ,坂内太,文化構想学部,3,4,3,2,なし,,期末レポート,楽,なし,Zoomに毎週アクセスするだけ、レポート題目は自由のいわゆる楽単。これを落とす人は大学生向いてない。
2022/02/22 16:41:53,秋学期,パブリック・リレーションズ概論 １,尾上玲円奈,グローバルエデュケーションセンター（GEC),5,3,4,5（易しい、面白い）,リアクションペーパー,,ペーパーテスト,,あり,とても授業が面白かったです。
2022/02/22 16:47:25,秋学期,パブリック・リレーションズ概論 ２,尾上玲円奈,グローバルエデュケーションセンター（GEC),4,4,4,3,リアクションペーパー,ふつう,期末レポート,ふつう,あり,試験が難しいです。
2022/02/11 9:29:35,秋学期,バレーボール　応用　０１        ,松井泰二	,グローバルエデュケーションセンター（GEC),5,4,4,5（易しい、面白い）,リアクションペーパー,ふつう,なし,,あり,毎回出席し、リアクションペーパーを提出する。また、対面の際は、他のプレーヤーと協力し合い、プレーする。\n
2022/02/23 22:25:47,春学期,ビジネス入門 １,オムニバス,商学部,3,4,4,3,"課題(問題演習や小レポートなど), 小テスト, リアクションペーパー",楽,オンラインテスト,ふつう,あり,色んな分野を学べるから面白い\n興味が定まってない人にはおすすめ
2022/02/24 16:50:09,春学期,ビジネス入門 １,オムニバス,商学部,3,4,4,3,小テスト,ふつう,オンラインテスト,ふつう,なし,完全オンデマンド型。2021春はオンライン試験の際にトラブルがあり、制限時間が（実質）なくなった。
2022/02/22 3:03:10,春学期,ビジネス入門 １,オムニバス,商学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,"課題(問題演習や小レポートなど), 小テスト, リアクションペーパー",楽,期末レポート,ふつう,なし,毎回違う先生が教えてくれる。普通に面白い。期末レポートは自分が興味あることを楽しく調べて、楽しく書こう！
2022/02/06 23:54:51,秋学期,ビジネス法入門 ３,新井剛/ 和田宗久,商学部,5,5（易しい、面白い）,4,3,なし,,ペーパーテスト,きつい,なし,オンデマンド配信の授業で、期末試験の前に全て見終われば出席扱いになる。しかし、複数のWebページで動画を一気に見ようとするとバレる可能性があるので注意。
2022/02/12 11:17:10,秋学期,ビジネス法入門 ３,新井剛/ 和田宗久,商学部,3,3,3,2,なし,楽,ペーパーテスト,ふつう,なし,オンデマンドの動画見る時は複数同時タブで視聴すると単位もらえない事件発生している。
2022/02/08 15:44:27,秋学期,ファシリテーションとボランティア,由井一成,グローバルエデュケーションセンター（GEC),5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,リアクションペーパー,,なし,,なし,和気藹々とした雰囲気の授業。リアクションペーパーを出しておけば単位は取れる。
2022/02/20 20:46:01,秋学期,ファシリテーションとボランティア,由井一成,グローバルエデュケーションセンター（GEC),5,5（易しい、面白い）,4,5（易しい、面白い）,リアクションペーパー,楽,なし,,なし,始めの数回は、先生がファシリテーションやワークショップをいくつか実践して下さる。その後、4人程度のグループに分かれ、自分たちでワークショップを企画・実践する。色々な学部・学年の人と出会える面白い授業。
2022/02/21 9:22:12,秋学期,ファシリテーションとボランティア,由井一成,グローバルエデュケーションセンター（GEC),5,3,2,4,リアクションペーパー,楽,なし,,あり,とにかく人と話します、話すの好きな人にはオススメです
2022/02/22 13:21:32,秋学期,ファシリテーションとボランティア,由井一成,グローバルエデュケーションセンター（GEC),5,4,3,4,"課題(問題演習や小レポートなど), リアクションペーパー",楽,なし,,なし,クラスの人と楽しく意見交換していれば、A以上は確定してると言っても過言でない。そのうえ、授業はめちゃくちゃ面白いから超おすすめする授業
2022/02/22 14:28:35,春学期,フェンシング（フルーレ）　０１,出野晴信,グローバルエデュケーションセンター（GEC),5,5（易しい、面白い）,4,4,課題(問題演習や小レポートなど),楽,なし,,あり,コロナで5回が実技、10回がオンラインだったが、オンラインの日はスライド見ながら課題をやるだけなので15分で終わる。土曜日の授業なので理解率高め
2022/02/15 23:17:43,秋学期,フランスの歴史と社会,佐々木匠,文学部,4,4,4,4,リアクションペーパー,ふつう,期末レポート,ふつう,あり,フランスの歴史を古代からざっくりと追っていき、フランス独特の文化(芸術、お菓子、習慣等)についても見ていくオンデマンド方式の授業。先生の留学時代の話や童話の紹介など内容が充実していて聞いていてとても面白い授業でした。
2022/02/16 14:11:24,春学期,フランス語１基礎 Ａ,大前元伸,社会科学部,4,5（易しい、面白い）,5（易しい、面白い）,4,小テスト,きつい,ペーパーテスト,きつい,あり,しっかり毎週出席しテストも受ければテストの点数がたとえ低くても必ず単位がくる。出席いのち！
2022/02/16 14:07:55,春学期,フランス語２基礎 Ａ,太田英介/須賀健雄/菅原義之/比護拓馬/本間敬之/松野敬成/武藤慶/山口潤一郎,社会科学部,5,5（易しい、面白い）,4,4,小テスト,ふつう,ペーパーテスト,ふつう,あり,毎授業でテンション高め。ただの座学にならないので退屈はしないし頭に入りやすい。テストも授業を受けていればできるレベルで難しくない。
2022/02/15 21:54:16,秋学期,フランス語II選択Ｂ読解（フランス語圏の文学・芸術） １,佐々木菜緒,商学部,4,3,3,3,小テスト,ふつう,ペーパーテスト,ふつう,あり,出れば取れる
2022/02/20 11:05:07,秋学期,フランス語II選択Ｂ表現全般（話す・聞く・書く） ３,カルトン・マルティヌ,商学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,小テスト,楽,ペーパーテスト,楽,あり,出欠は先生のイメージでしか行われない。よく発言したり先生の印象に残ったりすると、毎回出席してる（と先生が思ってる）ことになるし、休んだイメージが強いと毎回いないことになる。話そうという意思とノリがあれば評価してもらえる。期末は教科書の文章を書かせるから暗記してこいと言われたのに、当日になってフランス語で何か文章を書けばいいと言われた。全体的にテキトーだがお茶目で先生がかわいい。
2022/02/15 21:53:00,秋学期,フランス語II総合Ｂ ２,田桐正彦,商学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,小テスト,楽,なし,,あり,出ればとれる
2022/02/15 16:30:26,春学期,フランス語I基礎Ｂ ５,松川雄哉,商学部,5,4,5（易しい、面白い）,4,小テスト,ふつう,ペーパーテスト,ふつう,あり,先生はとても優しいので、単位は取りやすいと思います！良い成績を取ろうと思ったら授業内容をしっかり勉強すると良い。
2022/02/18 19:26:55,通年,フランス語の基礎 Ｃ,岡本健/三宅京子,教育学部,4,4,4,3,"課題(問題演習や小レポートなど), 小テスト",ふつう,期末レポート,楽,あり,岡本先生は優しく授業も面白かったが、月曜1時限なのがきつかった。寝てても怒られないが携帯は怒られる。テスト問題の一部が先に配布されるので単位は余裕
2022/02/09 23:24:07,通年,フランス語の基礎　Ｇ,小倉博行/片山幹生,教育学部,5,4,4,4,"小テスト, リアクションペーパー",ふつう,ペーパーテスト,ふつう,あり,・理論的にフランス語を学びたい人はお薦め。昨年先生により単位を落とした友達も、この先生から学んだら、フランス語が超上達したと。
2022/02/15 9:24:59,秋学期,フランス語フランス文学演習４（フランス語２）,Ｏ．デュスッド,文学部,4,5（易しい、面白い）,5（易しい、面白い）,4,課題(問題演習や小レポートなど),ふつう,期末レポート,ふつう,あり,先生は生徒のことを1番に考えていて丁寧に指導してくれます。しかしフランス語がある程度できないと授業についていけないかもしれません。ついていけると面白いです。
2022/02/15 9:27:43,秋学期,フランス語フランス文学演習４（フランス語２）,Ｏ．デュスッド,文学部,5,5（易しい、面白い）,5（易しい、面白い）,4,課題(問題演習や小レポートなど),ふつう,期末レポート,ふつう,あり,先生が生徒のことを考えてくれているので、とても丁寧に教えてくださいます。フランス語がある程度できないと授業についていくのが厳しいかもしれません。しかしついていけると面白いです。
2022/02/15 9:22:17,秋学期,フランス語フランス文学演習５（フランス文学２）	,佐々木匠,文学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,課題(問題演習や小レポートなど),ふつう,ペーパーテスト,楽,あり,課題は少し重めではありますが、先生がしっかりとコメントをくれて、授業に出席していれば単位が来ます。とてもおすすめです。
2022/02/15 9:20:32,秋学期,フランス語フランス文学演習６（フランス文化２）,瀬戸直彦,文学部,4,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,リアクションペーパー,楽,期末レポート,楽,なし,アットホームで居心地がとても良いです。
2022/02/23 23:14:58,秋学期,フルードダイナミクスF,オムニバス,創造理工学部,3,2,2,2,"課題(問題演習や小レポートなど), 小テスト",きつい,ペーパーテスト,きつい,あり,しっかり勉強しよう！
2022/02/23 19:24:56,秋学期,プレ国際政治経済学演習 (清水和巳),清水和巳,政治経済学部,5,5（易しい、面白い）,4,4,課題(問題演習や小レポートなど),楽,なし,,あり,先生が基本的には話していて、時々グループワークを行う。テーマ自体は難しいものが多いが、先生は優しいため分からなくても大した問題ではない。
2022/02/22 23:59:35,その他（クォーター科目など）,プログラミング入門　０１,中山祐貴/中村優一/細谷剛,グローバルエデュケーションセンター（GEC),5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,課題(問題演習や小レポートなど),楽,オンラインテスト,楽,なし,スクラッチを楽しむだけで単位がもらえる。実用性は謎。
2022/02/22 21:06:13,その他（クォーター科目など）,プログラミング入門　０６,細谷剛/中山祐貴/中村優一,グローバルエデュケーションセンター（GEC),4,5（易しい、面白い）,3,2,"課題(問題演習や小レポートなど), 小テスト",ふつう,オンラインテスト,ふつう,なし,ミニテストは簡単だが、実習課題に関しては若干難しい感じがあった。
2022/02/20 13:14:50,秋学期,プロフェッショナルズ・ワークショップ　０９（マスコミ・放送）,鈴木吉弘/藤田誠,グローバルエデュケーションセンター（GEC),5,4,3,5（易しい、面白い）,なし,,なし,,あり,最終プレゼンで評価が決まる。プレゼンはフジテレビ本社にて、フジテレビの偉い人の前で行う。普段の授業も現場で働くプロデューサーさんなど、豪華なゲストから貴重な話をたくさん聞くことができる。
2022/02/11 21:36:40,春学期,マーケティング入門 Ａ,野口智雄,社会科学部,4,5（易しい、面白い）,5（易しい、面白い）,2,なし,楽,期末レポート,楽,なし,楽単です！
2022/02/23 14:23:16,秋学期,マーケティング入門 Ａ,野口智雄,社会科学部,5,3,3,3,なし,,期末レポート,ふつう,なし,感想文のようなレポートを出しました。2000文字以内なので、そんなにきつくはない。ただ、創造性が必要なお題ではあるので面倒かも。
2022/02/14 23:31:38,春学期,マーケティング論 ２,恩藏直人,商学部,3,3,3,3,"課題(問題演習や小レポートなど), 小テスト",ふつう,オンラインテスト,きつい,なし,協力ゲー
2022/02/07 9:07:17,秋学期,マーケティング論 ３,守口剛,商学部,5,2,3,4,課題(問題演習や小レポートなど),,ペーパーテスト,,なし,マーケティングに興味が出ます
2022/02/11 23:54:45,秋学期,マクロ経済学 ３,高瀬浩一,商学部,3,3,3,2,小テスト,楽,ペーパーテスト,ふつう,なし,小テストが複数選択なのがめんどくさい。毎回あるから機嫌忘れがち。期末試験は対面だから普通に勉強しないと終わる。マークシート&作図2問が出たよ
2022/02/23 23:52:24,春学期,マクロ経済学A,笠松学,政治経済学部,2,3,3,2,なし,,ペーパーテスト,ふつう,なし,先生の授業聞くより教科書で勉強したほうが個人的には合っていた。勉強方法は人それぞれ！
2022/02/16 23:30:19,秋学期,マクロ経済学Ａ ０３,片山宗親,政治経済学部,5,3,3,5（易しい、面白い）,小テスト,ふつう,ペーパーテスト,ふつう,なし,授業はしっかり聞くべし。すごくわかりやすい説明をしてくれる。質問も答えてくれるのでリアルタイム授業参加推奨。
2022/02/16 23:36:19,秋学期,マクロ経済学Ａ ０３,片山宗親,政治経済学部,5,3,3,5（易しい、面白い）,小テスト,ふつう,ペーパーテスト,ふつう,なし,非常にわかりやすく解説してくださる。録画は残るが、リアルタイム推奨。質問にも答えてくださるので毎回授業しっかり聞いた方がいいです。
2022/02/23 23:55:06,秋学期,マクロ経済学入門,金子昭彦/星野真,政治経済学部,2,2,2,2,"課題(問題演習や小レポートなど), 小テスト",ふつう,ペーパーテスト,きつい,なし,とにかく勉強せよ…ノー勉は死を意味する
2022/02/11 22:06:48,秋学期,マクロ経済学入門 ０１,金子昭彦/ 星野真,政治経済学部,4,3,3,3,"課題(問題演習や小レポートなど), 小テスト",ふつう,期末レポート,きつい,あり,小テストで出欠を取られるので、普段の勉強やしっかりと授業に参加する姿勢が問われる。
2022/02/10 23:27:55,秋学期,マクロ経済学入門 ０２,金子昭彦/ 星野真,政治経済学部,3,4,4,2,小テスト,ふつう,ペーパーテスト,きつい,なし,授業真面目に聞くより教科書を読んだ方がいい
2022/02/21 23:53:19,秋学期,マクロ経済学入門 ０２,金子昭彦/ 星野真,政治経済学部,4,4,4,3,"課題(問題演習や小レポートなど), 小テスト",楽,ペーパーテスト,ふつう,あり,zoomの授業ですが、最悪教科書読み込めば授業を聞かないでもテストで点を取れます。ただ問題演習の動画はテスト前に見ると点数アップが期待できます。
2022/02/15 12:47:26,秋学期,マテリアルエンジニアリング,岩崎清隆/菅野重樹/本間大/吉田誠,創造理工学部,2,2,3,2,課題(問題演習や小レポートなど),きつい,期末レポート,きつい,あり,前半の時期がとにかくノートを取らなければならないのできつい。板書を解読するのが大変。
2022/02/15 12:45:04,秋学期,マテリアルファンダメンタルズ,吉田誠,創造理工学部,4,2,2,4,課題(問題演習や小レポートなど),ふつう,ペーパーテスト,ふつう,あり,良い成績を取るにはちゃんと勉強しなければならないが、授業はとても分かりやすいしためになる。
2022/02/21 14:05:11,春学期,ミクロ経済学 ２,富蓉,商学部,4,4,4,3,小テスト,楽,なし,,なし,期末テストもレポートもなく、授業動画を見て毎回の小テストに回答すれば単位がくる楽単。動画も短いので、小テストの回答期限にさえ気をつければ問題ナシ。
2022/02/20 14:22:43,秋学期,ミクロ経済学 ３,富蓉,商学部,4,5（易しい、面白い）,5（易しい、面白い）,3,小テスト,楽,なし,,なし,教科書の章末問題を参照すること。期限までに小テストを行うこと。
2022/02/24 14:46:59,秋学期,ミクロ経済学 ３,富蓉,商学部,3,5（易しい、面白い）,5（易しい、面白い）,3,小テスト,きつい,なし,,なし,中間も期末もなく、毎回の小テストと動画の視聴のみで単位がくる。小テストは割ときつい。授業はわかりずらいけど、先生が可愛い。
2022/02/21 1:20:11,秋学期,ミクロ経済学 ３,富蓉,商学部,5,5（易しい、面白い）,4,3,小テスト,ふつう,なし,,あり,コロナ禍に限るかもしれませんが。授業はオンデマンド授業形式で、動画視聴で成績の40%が付けられます。章末に小テストがある以外、レポートや期末試験はありません。
2022/02/23 23:48:14,春学期,ミクロ経済学Ａ,荻沼隆,政治経済学部,3,4,3,3,小テスト,楽,ペーパーテスト,きつい,あり,期末試験の比重が高いので、過去問を解きまくって高得点を目指そう。政経の民なら乗り越えられるはず
2022/02/14 16:42:25,秋学期,ミクロ経済学Ａ ０３,荻沼隆,政治経済学部,2,2,2,2,課題(問題演習や小レポートなど),,ペーパーテスト,,あり,テストは提出課題から出る
2022/02/14 16:43:30,秋学期,ミクロ経済学Ｂ ０１,荻沼隆,政治経済学部,2,2,2,2,課題(問題演習や小レポートなど),,ペーパーテスト,,あり,テストは提出課題から出る
2022/02/07 23:05:14,秋学期,ミクロ経済学Ｂ ０２,荒木一法,政治経済学部,4,4,3,3,"課題(問題演習や小レポートなど), 小テスト",ふつう,ペーパーテスト,ふつう,あり,提出課題4回をきちんと取り組む。期末はその数値替え問題がほとんどだからきちんと復習していればそんなに難しくはないはず
2022/02/23 23:49:12,春学期,ミクロ経済学入門,田中久稔,政治経済学部,4,2,2,5（易しい、面白い）,小テスト,楽,ペーパーテスト,きつい,なし,授業は面白いが、かと言って楽単と勘違いすると痛い目に遭う
2022/02/24 16:56:04,春学期,ミクロ経済学入門,田中久稔,政治経済学部,4,3,3,4,小テスト,ふつう,ペーパーテスト,ふつう,なし,担当教員が用意してくれる問題集を解けば、小テストは解くことができる。期末の一部の問題はかなり難しいので、簡単な問題は確実にしてテストに臨もう。
2022/02/07 22:12:47,春学期,ミクロ経済学入門 ０１,田中久稔,政治経済学部,5,4,5（易しい、面白い）,5（易しい、面白い）,小テスト,ふつう,ペーパーテスト,ふつう,なし,政経1年の必修。田中先生の出す演習問題集を一通り解いていけば期末試験は解ける多分Aはとれる。授業もわかりやすく面白い。
2022/02/14 2:14:04,春学期,ミクロ経済学入門 ０１,田中久稔,政治経済学部,4,3,4,5（易しい、面白い）,小テスト,ふつう,ペーパーテスト,,なし,授業内容は非常に面白いです。大学教授では珍しく、学生の興味をそそるような巧な弁舌が繰り広げられます。ただし、期末考査は教場で行われる上、一定の難易度を誇ります。期末考査に関してはそれ相応の学習量が要求されます。
2022/02/14 23:44:44,春学期,ミクロ経済学入門 ０１,田中久稔,政治経済学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,小テスト,楽,ペーパーテスト,ふつう,なし,試験前に頑張れば大丈夫！（たぶん）
2022/02/16 17:06:43,春学期,ミクロ経済学入門 ０１,田中久稔,政治経済学部,5,5（易しい、面白い）,5（易しい、面白い）,5（易しい、面白い）,"課題(問題演習や小レポートなど), 小テスト",ふつう,ペーパーテスト,ふつう,なし,授業めちゃくちゃ面白いです。
2022/02/15 12:40:42,秋学期,メカトロニクス,石井裕之/岩田浩康/大谷拓也/亀崎允啓/菅野重樹/高西淳夫,創造理工学部,2,3,3,1（難しい、つまらない）,小テスト,楽,オンラインテスト,きつい,あり,スライドの内容を隅から隅までノートに写せばテストは出来るかもしれないがそれが大変。内容はひたすらに電子部品の紹介や回路について説明されるだけなので興味が無いときついです。
2022/02/20 9:22:08,春学期,メカニカルエンジニアリングラボＦ,オムニバス,創造理工学部,2,3,4,1（難しい、つまらない）,課題(問題演習や小レポートなど),きつい,なし,,あり,過去レポゲットでA評価もらいましょう！\n出せば単位絶対来ます\n社畜ばんざーい、！
2022/02/20 9:24:10,春学期,メカニカルドローイング・デザインＡ,オムニバス,創造理工学部,4,2,4,3,"課題(問題演習や小レポートなど), 小テスト",きつい,オンラインテスト,楽,あり,期限に間に合うよに課題に取り組む。無心で製図作業。。。嫌と考えたら終わり。\n描くんです。そう。描くんです。
2022/02/12 18:29:35,春学期,メディア・アートとデジタル表現,チェン・ドミニク,文化構想学部,4,4,4,4,課題(問題演習や小レポートなど),ふつう,なし,,なし,毎回のリアクションペーパーと期末レポートが大切です。オンラインですが授業動画の構成が練られており、面白いです。
2022/02/22 11:16:55,秋学期,メディア論,大黒岳彦,人間科学部,4,5（易しい、面白い）,3,3,なし,,期末レポート,楽,なし,レポート課題の内容はそこまで難しくないからやれば単位はくるはず！先生は素晴らしく癖が強めで熱く語ってくれるけど何を言っているかは分からない。授業内容は難しいけど、出欠とらないしレポートとは関係ないから、ただの休み時間と考えて大丈夫！
2022/02/20 15:48:02,春学期,メディア論 １,有馬哲夫,社会科学部,5,2,2,5（易しい、面白い）,課題(問題演習や小レポートなど),きつい,期末レポート,きつい,あり,内容は高度ですが、先生の主義に合わせてレポートを書けば単位は来ます。
